250.0,470,1452,1
0.0,0,0,1
50.0,490,27,1
0.0,0,0,2
0.0,0,0,2
50.0,825,852,2
0.0,0,0,1
600.0,520,1019,1
30.0,70,-11,2
0.0,0,0,1
20.0,320,367,2
50.0,0,994,1
0.0,230,1280,1
0.0,1,1459,2
0.0,60,1620,2
2000.0,0,1988,2
0.0,0,0,1
0.0,0,0,2
0.0,0,0,1
0.0,0,0,1
0.0,1,315,2
0.0,200,1669,1
50.0,3200,1857,2
0.0,4000,971,1
0.0,75,1225,2
10.0,2230,1787,2
0.0,300,1737,1
0.0,0,0,1
0.0,360,1616,1
0.0,50,1788,1
0.0,0,0,2
0.0,250,43,2
0.0,0,0,2
0.0,1,1180,2
0.0,500,1351,1
600.0,240,851,1
0.0,100,-13,2
100.0,2569,107,1
0.0,0,0,1
0.0,0,0,2
0.0,150,1201,2
0.0,98,1237,1
50.0,50,36,1
0.0,20,1346,2
1000.0,650,1416,1
0.0,0,0,1
0.0,0,0,2
250.0,420,1269,2
20.0,1,1264,2
0.0,1000,177,2
6000.0,420,1450,2
0.0,0,0,2
200.0,300,287,1
500.0,100,363,2
5.0,45,1109,1
0.0,1,5,1
1500.0,15,1980,1
0.0,1,310,2
0.0,0,0,1
0.0,0,0,1
0.0,275,1793,2
0.0,0,0,2
5.0,35,1340,1
0.0,769,1662,1
0.0,150,1662,2
2000.0,40,1634,1
0.0,120,1571,1
0.0,0,0,2
5.0,80,1204,1
0.0,0,0,1
0.0,0,1000,2
0.0,220,1125,2
0.0,1,1565,1
0.0,150,1275,2
0.0,100,57,2
0.0,0,0,1
0.0,360,1791,1
0.0,500,792,2
6000.0,30,1872,1
0.0,35,1469,1
100.0,1,1320,2
0.0,0,0,2
0.0,0,0,1
0.0,500,1167,2
0.0,1,-26,2
0.0,150,1777,1
500.0,35,1483,1
0.0,1,1120,2
500.0,600,1841,1
4700.0,85,1222,1
0.0,200,1912,2
0.0,150,0,1
0.0,0,0,2
0.0,50,266,1
50.0,430,249,2
0.0,1,1094,1
0.0,1,27,2
0.0,0,913,2
0.0,1,1465,1
0.0,433,789,2
0.0,0,0,2
0.0,0,0,1
30.0,115,-10,1
0.0,0,0,2
0.0,75,1972,1
0.0,0,0,2
0.0,0,0,1
0.0,200,1344,1
500.0,65,1611,1
0.0,0,0,1
500.0,0,1634,1
0.0,1000,-21,1
50.0,1,520,1
0.0,0,0,1
0.0,0,0,2
0.0,800,1351,1
500.0,480,1045,2
0.0,0,0,1
1000.0,60,708,2
0.0,0,0,1
0.0,500,277,2
100.0,250,1074,2
0.0,200,314,2
500.0,50,915,1
0.0,20,23,2
0.0,0,2365,1
0.0,198,225,2
250.0,540,1282,1
0.0,1,1333,2
0.0,250,957,2
0.0,0,0,2
200.0,60,477,1
0.0,250,476,2
0.0,0,0,1
0.0,0,0,1
0.0,1000,259,1
0.0,0,1000,2
0.0,50,-47,2
0.0,258,1649,2
0.0,96,1180,2
0.0,225,1538,1
50.0,1,-36,2
0.0,0,0,1
0.0,1,1253,1
0.0,1,319,2
10.0,250,1683,1
10.0,200,1658,1
0.0,0,0,2
0.0,0,0,1
0.0,2500,1207,2
2.0,78,1217,1
0.0,350,1142,1
0.0,220,73,1
500.0,1600,1442,1
0.0,0,0,2
0.0,200,1662,1
50.0,1,54,1
500.0,360,830,1
30.0,536,1593,1
20.0,630,1371,1
0.0,0,0,1
250.0,320,1331,1
0.0,0,0,2
12000.0,1250,1021,1
0.0,90,11,2
0.0,0,0,2
0.0,0,0,2
0.0,20,1706,2
20.0,1500,1263,1
0.0,200,1597,1
0.0,280,90,2
20.0,1,-2,1
0.0,70,969,1
0.0,0,0,1
0.0,400,1396,1
20.0,150,975,1
0.0,200,134,2
0.0,1,860,1
0.0,0,0,1
0.0,0,0,1
0.0,0,0,1
0.0,1,1688,2
1200.0,0,1391,1
0.0,1,985,2
5000.0,550,1220,1
0.0,400,1198,2
0.0,1,-24,2
0.0,0,0,2
0.0,0,0,1
1000.0,250,506,1
0.0,0,0,1
0.0,0,1538,1
250.0,520,1371,1
0.0,0,0,1
0.0,0,0,1
0.0,0,0,2
0.0,123,966,2
0.0,0,1393,1
0.0,0,0,2
0.0,0,1694,1
1000.0,0,1039,1
0.0,250,1383,2
100.0,146,38,1
100.0,500,58,1
1200.0,740,1265,1
0.0,0,0,2
0.0,0,0,2
0.0,0,0,2
0.0,23,2044,1
0.0,200,935,1
0.0,0,0,1
0.0,0,0,1
0.0,0,0,2
0.0,150,475,1
1200.0,240,1811,2
0.0,1500,1214,1
1000.0,0,1005,1
100.0,240,109,1
0.0,0,0,2
500.0,1,1269,2
0.0,45,459,2
20.0,542,1858,2
0.0,1000,1198,2
0.0,0,0,1
0.0,0,0,1
50.0,45,143,1
0.0,1,-31,1
0.0,0,0,1
0.0,0,0,2
7.0,75,1531,1
0.0,1,1539,2
0.0,0,0,1
500.0,250,255,2
0.0,0,0,2
0.0,0,0,2
5000.0,120,1175,1
0.0,0,0,1
30.0,300,925,2
0.0,830,-23,1
0.0,0,0,1
0.0,0,0,1
0.0,0,0,1
50.0,1500,189,1
0.0,210,2196,1
0.0,0,0,2
0.0,500,1170,2
0.0,0,0,2
0.0,1,410,2
0.0,210,659,2
0.0,0,0,2
2000.0,1,1682,2
0.0,0,0,1
0.0,0,0,1
0.0,315,1171,2
0.0,1000,178,2
0.0,980,1204,1
0.0,0,0,2
3000.0,1000,1265,2
0.0,0,0,1
0.0,0,0,1
0.0,120,0,2
0.0,210,1566,1
0.0,1,1291,1
0.0,0,0,2
200.0,1,1025,1
0.0,0,0,1
50.0,80,18,1
0.0,0,0,2
0.0,10,2148,1
6000.0,210,532,2
0.0,140,338,2
0.0,0,0,1
500.0,120,1007,1
1500.0,100,709,1
0.0,350,1283,1
0.0,0,0,1
0.0,400,250,1
0.0,0,0,1
25.0,240,962,1
500.0,600,830,2
10.0,1,1373,1
6000.0,530,-16,1
200.0,315,489,1
0.0,0,0,1
20.0,150,971,1
30.0,200,915,1
0.0,212,152,2
0.0,0,0,1
0.0,75,1750,1
200.0,250,202,1
0.0,1,94,1
0.0,40,928,1
0.0,0,0,1
2000.0,30,1696,1
50.0,40,-27,1
0.0,800,23,2
20.0,60,314,1
100.0,1450,1795,1
30.0,800,391,1
0.0,100,1413,2
0.0,1,951,1
0.0,1,1473,2
0.0,0,0,2
0.0,0,1988,2
0.0,500,85,2
0.0,0,0,2
0.0,0,0,1
0.0,0,0,1
30.0,1,28,1
0.0,1,1402,2
0.0,0,0,2
0.0,0,0,1
8000.0,0,1532,1
0.0,60,1710,2
0.0,359,1786,2
30.0,20,249,1
0.0,0,0,2
0.0,0,0,1
500.0,150,688,1
0.0,600,1251,2
0.0,15,1699,1
0.0,85,1596,1
500.0,40,1647,1
0.0,0,0,2
5.0,300,1393,1
0.0,0,0,1
0.0,0,0,2
0.0,1,737,2
0.0,200,874,1
0.0,0,0,1
0.0,200,414,2
0.0,0,0,1
0.0,610,1720,1
0.0,0,0,2
50.0,1,90,1
500.0,650,1388,1
0.0,1,5,1
0.0,0,0,2
0.0,0,0,1
500.0,350,1017,1
5.0,30,922,1
300.0,110,819,1
0.0,0,0,1
50.0,200,7,1
700.0,210,1316,2
0.0,75,1807,2
0.0,0,0,1
0.0,0,0,2
0.0,1500,223,1
0.0,0,0,2
500.0,2000,2074,1
500.0,53,2143,2
0.0,60,1532,1
0.0,1,80,2
100.0,563,85,1
0.0,560,286,1
0.0,0,0,2
30.0,150,965,1
30.0,1800,817,1
0.0,400,1362,1
500.0,175,2049,1
0.0,1,1659,2
0.0,600,1492,1
0.0,0,0,2
300.0,650,796,1
0.0,320,400,2
0.0,280,1399,1
50.0,1,403,2
0.0,0,0,1
200.0,120,594,1
600.0,450,974,1
0.0,1,757,2
50.0,350,1580,1
0.0,6922,33,2
0.0,0,0,2
0.0,268,62,2
0.0,0,0,1
250.0,390,1250,1
0.0,900,295,1
0.0,0,0,1
0.0,320,1175,1
0.0,75,1345,1
0.0,200,1743,2
0.0,0,0,2
10.0,55,1414,1
7.0,1,1445,2
0.0,100,1610,2
0.0,0,0,1
0.0,0,0,1
500.0,169,1470,1
30.0,700,1079,1
0.0,1,474,2
0.0,213,1719,2
500.0,220,729,2
0.0,350,1494,2
0.0,200,918,1
25.0,254,1567,2
0.0,350,1099,2
0.0,0,0,1
0.0,170,2075,1
20.0,50,329,1
0.0,0,0,2
0.0,200,683,1
250.0,320,1265,1
0.0,0,0,1
200.0,120,1321,1
0.0,0,0,1
2400.0,0,1672,1
0.0,1,1757,1
1000.0,290,370,1
0.0,0,0,1
5.0,15,1066,2
0.0,75,340,1
0.0,0,0,2
0.0,0,0,1
0.0,100,1339,1
0.0,0,0,1
0.0,600,1372,2
25.0,500,1275,1
200.0,500,1243,1
0.0,1000,204,1
0.0,0,0,2
0.0,150,1506,1
0.0,0,1707,2
0.0,15,2232,1
0.0,0,0,1
0.0,0,0,2
0.0,350,1343,1
0.0,735,1265,2
0.0,250,206,2
0.0,1,416,2
0.0,0,0,2
1000.0,1,1746,2
0.0,0,0,1
0.0,150,604,1
0.0,0,0,1
0.0,140,1373,2
50.0,1,-39,2
500.0,50,2183,1
0.0,550,1804,2
0.0,242,1160,1
0.0,0,0,1
500.0,60,1034,1
0.0,0,0,1
100.0,250,1349,1
0.0,0,0,1
0.0,350,5,2
50.0,109,311,2
0.0,20,2145,1
20.0,1,12,2
500.0,360,1345,1
50.0,0,1023,1
0.0,1,1757,2
0.0,700,1595,1
0.0,1,1,1
25.0,150,716,1
1000.0,50,700,1
0.0,0,0,2
0.0,0,0,1
1200.0,200,927,1
1000.0,1,303,1
200.0,250,559,1
0.0,0,0,2
0.0,40,446,2
0.0,0,0,2
0.0,500,576,1
200.0,300,380,1
0.0,0,0,1
0.0,0,1938,1
0.0,674,1657,1
0.0,0,0,1
500.0,75,674,1
600.0,630,781,2
50.0,1500,256,1
0.0,0,0,1
0.0,0,0,1
0.0,1,1879,1
1000.0,0,2093,1
0.0,300,220,1
0.0,1,298,2
0.0,1,1272,1
0.0,300,337,1
0.0,150,1882,1
50.0,345,319,2
250.0,650,1419,1
0.0,0,0,1
0.0,150,1087,1
0.0,1036,1465,1
0.0,0,0,2
0.0,497,1240,2
250.0,2450,1273,1
0.0,450,40,2
0.0,300,17,1
5.0,25,1021,2
250.0,350,1273,1
500.0,77,964,1
0.0,1,1420,1
0.0,750,175,1
0.0,1,132,1
0.0,300,1535,1
0.0,350,638,2
0.0,350,1193,1
500.0,113,1467,1
3000.0,750,1659,1
0.0,0,0,1
0.0,0,0,1
0.0,1,334,1
0.0,0,0,2
0.0,40,0,1
0.0,0,0,2
250.0,650,1329,2
0.0,0,0,1
0.0,1,1236,1
0.0,200,68,2
0.0,0,0,2
0.0,0,0,1
0.0,0,0,1
0.0,0,0,1
0.0,520,2294,2
250.0,1,1369,1
0.0,1600,-49,2
0.0,0,0,2
0.0,0,0,1
0.0,0,0,1
0.0,0,0,2
0.0,45,334,1
0.0,1,1459,1
0.0,0,0,2
0.0,0,0,2
0.0,0,0,1
0.0,0,0,2
0.0,526,1599,1
25.0,650,0,1
5.0,75,1019,1
0.0,0,0,1
0.0,250,306,2
0.0,350,468,1
250.0,410,1379,1
0.0,50,270,2
0.0,0,0,1
0.0,60,1072,1
200.0,150,1629,1
0.0,0,0,1
0.0,0,0,2
2500.0,35,1619,1
0.0,288,1465,1
100.0,150,67,1
0.0,0,0,2
0.0,450,774,2
50.0,150,78,1
0.0,0,0,2
0.0,0,0,2
0.0,500,1378,1
1000.0,560,0,1
0.0,0,0,1
0.0,100,1439,1
500.0,60,999,1
0.0,1,773,2
0.0,380,323,2
0.0,200,26,2
0.0,1,1554,1
500.0,90,514,2
0.0,500,838,2
0.0,120,967,1
20.0,150,1034,1
200.0,30,1576,1
0.0,0,0,1
0.0,0,0,2
0.0,400,1135,2
0.0,0,0,2
500.0,500,300,1
3600.0,165,898,1
0.0,320,1205,2
0.0,350,291,1
0.0,1,1478,1
0.0,950,2324,1
2000.0,300,1527,1
0.0,90,1743,1
500.0,250,1292,1
20.0,19,861,1
0.0,0,0,1
0.0,0,0,1
0.0,1200,266,1
0.0,0,1905,1
0.0,0,0,1
0.0,250,169,2
0.0,0,0,2
0.0,674,1555,2
0.0,1,768,1
0.0,0,0,2
0.0,0,0,2
0.0,80,1368,1
50.0,190,2072,1
500.0,560,1289,1
200.0,300,1292,1
0.0,350,1243,1
500.0,1,1488,1
0.0,1,1292,1
0.0,1,0,1
0.0,454,39,2
20.0,100,1004,1
500.0,1,1735,1
200.0,0,1878,1
250.0,450,1057,1
0.0,156,996,2
100.0,140,733,1
0.0,1,1530,2
1000.0,60,0,1
0.0,300,1573,1
0.0,1,-45,1
50.0,1,57,2
0.0,0,0,1
200.0,0,1651,1
0.0,0,0,1
0.0,0,0,1
5.0,30,1119,1
50.0,653,1406,1
0.0,120,558,2
0.0,1000,3,2
50.0,700,429,1
0.0,310,-36,2
500.0,63,1238,1
250.0,600,1386,1
20.0,460,0,1
0.0,0,0,1
50.0,1,1610,2
0.0,1,1246,1
0.0,20,1656,1
0.0,0,0,2
0.0,0,0,1
0.0,30,0,2
500.0,53,1786,1
0.0,1,1730,2
100.0,251,68,1
0.0,250,1719,1
0.0,0,0,2
0.0,1,390,2
0.0,800,11,1
500.0,420,833,1
0.0,0,0,2
0.0,186,1099,1
0.0,0,0,1
0.0,500,1240,2
0.0,207,1692,1
0.0,250,1109,2
0.0,1,463,2
100.0,0,2112,1
1000.0,500,1204,1
0.0,0,0,2
0.0,0,0,2
500.0,600,265,1
500.0,40,1603,1
0.0,1,1461,1
0.0,700,161,1
50.0,250,96,1
0.0,0,0,2
500.0,273,1310,1
2000.0,255,0,1
0.0,300,171,2
0.0,0,0,2
0.0,180,1272,2
0.0,500,1446,2
0.0,320,1387,2
30.0,700,442,1
250.0,370,1050,1
0.0,0,0,1
0.0,120,1268,2
0.0,30,311,1
0.0,0,0,2
0.0,250,1692,2
0.0,250,1749,2
0.0,30,-31,2
10.0,160,1130,1
250.0,140,1362,1
0.0,350,250,1
0.0,1,1546,2
4000.0,1250,1516,2
0.0,0,0,2
0.0,0,0,1
500.0,36,493,1
50.0,100,60,2
20.0,100,436,1
0.0,280,522,2
0.0,1,1634,1
0.0,0,0,2
0.0,0,0,1
0.0,0,0,2
0.0,300,1496,1
200.0,1530,1245,2
0.0,0,0,1
0.0,180,1253,2
0.0,0,0,1
0.0,0,0,2
5000.0,0,1790,1
0.0,0,0,1
0.0,0,0,1
0.0,0,0,1
0.0,0,0,1
1000.0,214,1413,2
0.0,0,0,1
0.0,0,0,2
0.0,1,341,2
0.0,0,0,2
0.0,600,1199,2
0.0,100,439,1
0.0,0,0,1
0.0,150,1755,2
0.0,1,104,2
20.0,60,1133,1
0.0,0,0,1
0.0,0,0,1
0.0,0,0,2
0.0,0,0,2
0.0,200,1396,2
0.0,1500,1343,2
10.0,257,1597,1
0.0,0,0,2
0.0,0,0,2
100.0,650,1098,1
0.0,0,0,2
1.0,500,-20,2
0.0,0,0,1
25.0,523,1422,1
0.0,600,2081,1
0.0,0,0,1
0.0,360,195,2
2000.0,0,2202,1
200.0,50,412,1
0.0,300,1163,2
0.0,0,0,1
0.0,500,155,2
0.0,30,1670,1
0.0,1,298,2
0.0,120,263,2
10.0,120,1056,1
0.0,0,0,2
0.0,300,1345,2
0.0,0,0,2
0.0,302,1529,1
500.0,300,280,1
0.0,1,1714,2
10.0,250,1556,1
0.0,50,1781,2
0.0,350,1446,1
0.0,0,0,2
0.0,0,0,1
0.0,0,0,2
0.0,0,0,2
0.0,300,982,2
0.0,0,0,1
0.0,0,0,2
0.0,0,0,2
0.0,250,-23,2
0.0,500,1359,1
0.0,25,1663,1
0.0,145,1175,1
500.0,30,238,1
0.0,0,0,1
0.0,1,69,1
60.0,1,1249,2
0.0,1,1352,1
0.0,0,0,2
0.0,0,0,1
0.0,0,0,2
0.0,0,0,1
10.0,200,1684,1
0.0,30,1467,2
0.0,120,428,2
0.0,250,1390,2
600.0,185,804,1
0.0,44,1444,2
0.0,0,0,2
0.0,0,0,1
0.0,1,1271,2
600.0,190,819,1
0.0,218,-36,2
20.0,150,1023,2
0.0,400,1754,2
0.0,0,0,1
50.0,500,-5,1
0.0,0,0,1
10.0,400,1552,1
0.0,250,169,1
0.0,100,1702,2
0.0,652,75,2
0.0,1,477,1
0.0,100,1694,2
40.0,200,68,1
0.0,655,1435,1
2400.0,1,1487,1
0.0,0,0,1
0.0,0,0,2
0.0,0,0,2
0.0,120,0,2
0.0,0,0,1
0.0,6000,201,1
500.0,40,1631,1
1000.0,350,1025,1
0.0,0,0,2
0.0,0,0,1
0.0,1,1947,2
0.0,560,355,1
1000.0,600,1496,1
0.0,0,2025,1
0.0,0,0,1
0.0,230,948,2
0.0,40,1318,1
0.0,0,0,2
20.0,1,1279,1
5000.0,9,114,2
0.0,1,1068,1
10.0,241,100,1
0.0,200,1382,1
0.0,0,0,2
0.0,0,0,2
500.0,100,2096,1
0.0,0,0,1
0.0,400,1185,1
0.0,0,0,2
200.0,420,1077,1
0.0,0,0,1
0.0,0,0,1
0.0,0,0,1
0.0,0,0,1
500.0,256,1933,1
500.0,970,0,1
0.0,0,0,1
100.0,400,1380,2
300.0,150,306,1
700.0,300,1304,2
200.0,300,439,1
20.0,8,765,2
0.0,0,0,1
0.0,1,0,2
50.0,100,571,1
250.0,270,1048,1
1200.0,450,931,1
1000.0,0,941,1
0.0,485,1077,1
0.0,1,519,2
10.0,300,60,1
0.0,263,-2,2
0.0,0,0,2
0.0,1,307,2
0.0,0,0,1
500.0,190,1017,2
0.0,200,1594,1
0.0,500,1343,1
0.0,0,0,1
5.0,40,1348,1
0.0,350,1469,1
0.0,0,0,1
0.0,1,454,2
2200.0,322,1728,1
0.0,827,1184,1
0.0,0,0,2
0.0,180,1269,2
0.0,1,336,2
3000.0,1,876,1
0.0,200,1601,1
0.0,250,540,2
0.0,0,0,2
0.0,210,1232,2
0.0,0,0,1
0.0,438,-16,2
0.0,1,1221,2
1000.0,1,1609,1
0.0,0,0,1
200.0,20,1570,2
0.0,0,0,2
0.0,0,0,1
500.0,54,345,1
0.0,0,0,1
250.0,670,1382,1
750.0,840,1144,1
0.0,0,0,2
0.0,0,0,1
200.0,120,652,1
0.0,0,0,1
0.0,0,0,1
0.0,900,862,2
2000.0,1,943,1
50.0,230,36,2
20.0,300,1555,1
0.0,0,0,1
0.0,0,0,1
0.0,0,0,1
0.0,0,0,1
5000.0,1,1240,1
0.0,250,822,2
0.0,420,592,1
0.0,0,0,2
0.0,260,1532,1
0.0,0,0,1
5.0,10,1646,1
50.0,150,23,1
200.0,1,576,1
30.0,2000,1043,1
0.0,250,613,1
10.0,300,1463,1
0.0,50,427,2
0.0,150,-18,2
1000.0,300,320,1
50.0,200,932,1
0.0,8,100,1
50.0,150,9,1
0.0,260,998,1
0.0,1000,1291,1
0.0,1,814,1
0.0,98,1119,1
500.0,350,1350,1
0.0,0,0,1
0.0,364,1547,2
0.0,1,231,2
50.0,196,0,2
0.0,1,337,2
20.0,150,998,2
0.0,0,0,2
0.0,100,-32,2
0.0,0,0,2
0.0,260,-24,1
0.0,0,0,1
0.0,70,-16,1
0.0,0,0,1
0.0,0,0,2
1000.0,0,1029,1
0.0,0,0,2
0.0,100,-20,2
0.0,300,1306,2
0.0,389,1070,1
0.0,0,0,2
0.0,0,0,1
0.0,0,0,1
0.0,268,1705,2
0.0,1,201,1
50.0,150,15,1
0.0,0,0,1
0.0,0,0,2
0.0,0,0,2
0.0,1,1016,1
0.0,150,1097,2
0.0,560,1784,1
0.0,0,0,1
500.0,350,1166,1
200.0,150,1581,1
0.0,0,0,1
0.0,0,0,1
0.0,0,0,1
200.0,460,1155,1
0.0,90,-12,2
50.0,195,1503,1
25.0,235,262,1
0.0,1,759,2
0.0,0,0,2
30.0,50,162,1
0.0,1500,1623,1
0.0,100,2215,1
0.0,1,414,2
0.0,0,0,2
0.0,1,1155,2
0.0,126,1281,2
0.0,0,0,1
0.0,0,0,1
0.0,500,1301,1
200.0,230,319,1
0.0,300,16,2
0.0,79,2049,1
0.0,0,0,2
0.0,600,1699,1
0.0,5000,1037,1
0.0,17,2074,1
4000.0,150,1133,2
0.0,0,0,2
50.0,80,28,1
0.0,220,1514,2
